TelemetryFrame(timestamp_ms=157801.0, loop_dt=1000.0, control_dt=17.0, read_dt=35.0, pwm_duty_cycle=0.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=0.000833, torque_control=-0.000833, torque_net=0.0, position_setpoint=0.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=0.5, Ki=0.01, Kd=0.01, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7891.0, nframes_sent_serial=7891.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=14901.0, loop_dt=1003.0, control_dt=22.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=746.0, nframes_sent_serial=746.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=14921.0, loop_dt=1000.0, control_dt=23.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=747.0, nframes_sent_serial=747.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=14941.0, loop_dt=1000.0, control_dt=19.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=748.0, nframes_sent_serial=748.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=14961.0, loop_dt=1000.0, control_dt=19.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=749.0, nframes_sent_serial=749.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=14981.0, loop_dt=1000.0, control_dt=19.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=750.0, nframes_sent_serial=750.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15001.0, loop_dt=1001.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.718117, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=751.0, nframes_sent_serial=751.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15021.0, loop_dt=994.0, control_dt=21.0, read_dt=65.0, pwm_duty_cycle=1024.0, pwm_frequency=1.718117, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=752.0, nframes_sent_serial=752.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15041.0, loop_dt=999.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=753.0, nframes_sent_serial=753.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15061.0, loop_dt=1000.0, control_dt=19.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=754.0, nframes_sent_serial=754.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15081.0, loop_dt=1000.0, control_dt=19.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=755.0, nframes_sent_serial=755.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15101.0, loop_dt=1001.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=756.0, nframes_sent_serial=756.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15121.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=757.0, nframes_sent_serial=757.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15141.0, loop_dt=1000.0, control_dt=19.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=758.0, nframes_sent_serial=758.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15161.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=759.0, nframes_sent_serial=759.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15181.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=760.0, nframes_sent_serial=760.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15201.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=761.0, nframes_sent_serial=761.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15221.0, loop_dt=1000.0, control_dt=19.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=762.0, nframes_sent_serial=762.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15241.0, loop_dt=1000.0, control_dt=19.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=763.0, nframes_sent_serial=763.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15261.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=764.0, nframes_sent_serial=764.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15281.0, loop_dt=1006.0, control_dt=23.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=765.0, nframes_sent_serial=765.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15301.0, loop_dt=1000.0, control_dt=19.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=766.0, nframes_sent_serial=766.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15321.0, loop_dt=1000.0, control_dt=19.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=767.0, nframes_sent_serial=767.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15341.0, loop_dt=1000.0, control_dt=19.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=768.0, nframes_sent_serial=768.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15361.0, loop_dt=1000.0, control_dt=19.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=769.0, nframes_sent_serial=769.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15381.0, loop_dt=1000.0, control_dt=22.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=770.0, nframes_sent_serial=770.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15401.0, loop_dt=1000.0, control_dt=19.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=771.0, nframes_sent_serial=771.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15421.0, loop_dt=1000.0, control_dt=19.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=772.0, nframes_sent_serial=772.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15441.0, loop_dt=1000.0, control_dt=19.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=773.0, nframes_sent_serial=773.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15461.0, loop_dt=1003.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=774.0, nframes_sent_serial=774.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15481.0, loop_dt=1000.0, control_dt=19.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=775.0, nframes_sent_serial=775.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15501.0, loop_dt=1000.0, control_dt=19.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=776.0, nframes_sent_serial=776.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=15521.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=777.0, nframes_sent_serial=777.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
